,stock,date,price,profit,year,new_year
461,AAPL,2014-12-08,112.4,123.64000000000001,2014,2014
462,AAPL,2014-12-09,114.12,125.53200000000001,2014,2014
463,AAPL,2014-12-10,111.95,123.14500000000001,2014,2014
464,AAPL,2014-12-11,111.62,122.78200000000001,2014,2014
465,AAPL,2014-12-12,109.73,120.703,2014,2014
466,AAPL,2014-12-15,108.225,119.0475,2014,2014
467,AAPL,2014-12-16,106.745,117.4195,2014,2014
468,AAPL,2014-12-17,109.41,120.351,2014,2014
469,AAPL,2014-12-18,112.65,123.915,2014,2014
470,AAPL,2014-12-19,111.78,122.958,2014,2014
471,AAPL,2014-12-22,112.94,124.234,2014,2014
472,AAPL,2014-12-23,112.54,123.79400000000001,2014,2014
473,AAPL,2014-12-24,112.01,123.21100000000001,2014,2014
474,AAPL,2014-12-26,113.99,125.389,2014,2014
475,AAPL,2014-12-29,113.91,125.301,2014,2014
476,AAPL,2014-12-30,112.52,123.77199999999999,2014,2014
477,AAPL,2014-12-31,110.38,121.41799999999999,2014,2014
478,AAPL,2015-01-02,109.33,120.263,2015,2015
479,AAPL,2015-01-05,106.25,116.875,2015,2015
480,AAPL,2015-01-06,106.26,116.88600000000001,2015,2015
481,AAPL,2015-01-07,107.75,118.525,2015,2015
482,AAPL,2015-01-08,111.89,123.07900000000001,2015,2015
483,AAPL,2015-01-09,112.01,123.21100000000001,2015,2015
484,AAPL,2015-01-12,109.25,120.175,2015,2015
485,AAPL,2015-01-13,110.22,121.242,2015,2015
486,AAPL,2015-01-14,109.8,120.78,2015,2015
487,AAPL,2015-01-15,106.82,117.502,2015,2015
488,AAPL,2015-01-16,105.99,116.589,2015,2015
489,AAPL,2015-01-20,108.72,119.592,2015,2015
490,AAPL,2015-01-21,109.55,120.505,2015,2015
491,AAPL,2015-01-22,112.4,123.64000000000001,2015,2015
492,AAPL,2015-01-23,112.98,124.278,2015,2015
493,AAPL,2015-01-26,113.1,124.41,2015,2015
494,AAPL,2015-01-27,109.14,120.054,2015,2015
495,AAPL,2015-01-28,115.31,126.84100000000001,2015,2015
496,AAPL,2015-01-29,118.9,130.79000000000002,2015,2015
497,AAPL,2015-01-30,117.16,128.876,2015,2015
498,AAPL,2015-02-02,118.63,130.493,2015,2015
499,AAPL,2015-02-03,118.65,130.51500000000001,2015,2015
500,AAPL,2015-02-04,119.56,131.516,2015,2015
501,AAPL,2015-02-05,119.94,131.934,2015,2015
502,AAPL,2015-02-06,118.93,130.823,2015,2015
503,AAPL,2015-02-09,119.72,131.692,2015,2015
504,AAPL,2015-02-10,122.02,134.222,2015,2015
505,AAPL,2015-02-11,124.88,137.368,2015,2015
506,AAPL,2015-02-12,126.46,139.106,2015,2015
507,AAPL,2015-02-13,127.08,139.788,2015,2015
508,AAPL,2015-02-17,127.83,140.613,2015,2015
509,AAPL,2015-02-18,128.715,141.5865,2015,2015
510,AAPL,2015-02-19,128.45,141.295,2015,2015
511,AAPL,2015-02-20,129.495,142.4445,2015,2015
512,AAPL,2015-02-23,133.0,146.3,2015,2015
513,AAPL,2015-02-24,132.17,145.387,2015,2015
514,AAPL,2015-02-25,128.79,141.66899999999998,2015,2015
515,AAPL,2015-02-26,130.415,143.4565,2015,2015
516,AAPL,2015-02-27,128.46,141.306,2015,2015
517,AAPL,2015-03-02,129.09,141.999,2015,2015
518,AAPL,2015-03-03,129.36,142.29600000000002,2015,2015
519,AAPL,2015-03-04,128.54,141.394,2015,2015
520,AAPL,2015-03-05,126.41,139.051,2015,2015
521,AAPL,2015-03-06,126.6,139.26,2015,2015
522,AAPL,2015-03-09,127.14,139.854,2015,2015
523,AAPL,2015-03-10,124.51,136.961,2015,2015
524,AAPL,2015-03-11,122.24,134.464,2015,2015
525,AAPL,2015-03-12,124.45,136.895,2015,2015
526,AAPL,2015-03-13,123.59,135.949,2015,2015
527,AAPL,2015-03-16,124.95,137.445,2015,2015
528,AAPL,2015-03-17,127.04,139.744,2015,2015
529,AAPL,2015-03-18,128.47,141.317,2015,2015
530,AAPL,2015-03-19,127.495,140.24450000000002,2015,2015
531,AAPL,2015-03-20,125.9,138.49,2015,2015
532,AAPL,2015-03-23,127.21,139.93099999999998,2015,2015
533,AAPL,2015-03-24,126.69,139.359,2015,2015
534,AAPL,2015-03-25,123.38,135.718,2015,2015
535,AAPL,2015-03-26,124.24,136.664,2015,2015
536,AAPL,2015-03-27,123.25,135.575,2015,2015
537,AAPL,2015-03-30,126.37,139.007,2015,2015
538,AAPL,2015-03-31,124.43,136.87300000000002,2015,2015
539,AAPL,2015-04-01,124.25,136.675,2015,2015
540,AAPL,2015-04-02,125.32,137.852,2015,2015
541,AAPL,2015-04-06,127.35,140.08499999999998,2015,2015
542,AAPL,2015-04-07,126.01,138.61100000000002,2015,2015
543,AAPL,2015-04-08,125.6,138.16,2015,2015
544,AAPL,2015-04-09,126.56,139.216,2015,2015
545,AAPL,2015-04-10,127.1,139.81,2015,2015
546,AAPL,2015-04-13,126.85,139.535,2015,2015
547,AAPL,2015-04-14,126.3,138.93,2015,2015
548,AAPL,2015-04-15,126.78,139.458,2015,2015
549,AAPL,2015-04-16,126.17,138.787,2015,2015
550,AAPL,2015-04-17,124.75,137.225,2015,2015
551,AAPL,2015-04-20,127.6,140.35999999999999,2015,2015
552,AAPL,2015-04-21,126.91,139.601,2015,2015
553,AAPL,2015-04-22,128.62,141.482,2015,2015
554,AAPL,2015-04-23,129.67,142.637,2015,2015
555,AAPL,2015-04-24,130.28,143.308,2015,2015
556,AAPL,2015-04-27,132.65,145.91500000000002,2015,2015
557,AAPL,2015-04-28,130.56,143.616,2015,2015
558,AAPL,2015-04-29,128.64,141.504,2015,2015
559,AAPL,2015-04-30,125.15,137.66500000000002,2015,2015
560,AAPL,2015-05-01,128.95,141.845,2015,2015
561,AAPL,2015-05-04,128.7,141.57,2015,2015
562,AAPL,2015-05-05,125.8,138.38,2015,2015
563,AAPL,2015-05-06,125.01,137.511,2015,2015
564,AAPL,2015-05-07,125.26,137.786,2015,2015
565,AAPL,2015-05-08,127.62,140.382,2015,2015
566,AAPL,2015-05-11,126.32,138.952,2015,2015
567,AAPL,2015-05-12,125.865,138.4515,2015,2015
568,AAPL,2015-05-13,126.01,138.61100000000002,2015,2015
569,AAPL,2015-05-14,128.95,141.845,2015,2015
570,AAPL,2015-05-15,128.77,141.64700000000002,2015,2015
571,AAPL,2015-05-18,130.19,143.209,2015,2015
572,AAPL,2015-05-19,130.07,143.077,2015,2015
573,AAPL,2015-05-20,130.06,143.066,2015,2015
574,AAPL,2015-05-21,131.39,144.529,2015,2015
575,AAPL,2015-05-22,132.54,145.79399999999998,2015,2015
576,AAPL,2015-05-26,129.62,142.582,2015,2015
577,AAPL,2015-05-27,132.045,145.24949999999998,2015,2015
578,AAPL,2015-05-28,131.78,144.958,2015,2015
579,AAPL,2015-05-29,130.28,143.308,2015,2015
580,AAPL,2015-06-01,130.535,143.5885,2015,2015
581,AAPL,2015-06-02,129.96,142.95600000000002,2015,2015
582,AAPL,2015-06-03,130.12,143.132,2015,2015
583,AAPL,2015-06-04,129.36,142.29600000000002,2015,2015
584,AAPL,2015-06-05,128.65,141.51500000000001,2015,2015
585,AAPL,2015-06-08,127.8,140.57999999999998,2015,2015
586,AAPL,2015-06-09,127.42,140.162,2015,2015
587,AAPL,2015-06-10,128.88,141.768,2015,2015
588,AAPL,2015-06-11,128.59,141.449,2015,2015
589,AAPL,2015-06-12,127.17,139.887,2015,2015
590,AAPL,2015-06-15,126.92,139.612,2015,2015
591,AAPL,2015-06-16,127.6,140.35999999999999,2015,2015
592,AAPL,2015-06-17,127.3,140.03,2015,2015
593,AAPL,2015-06-18,127.88,140.668,2015,2015
594,AAPL,2015-06-19,126.6,139.26,2015,2015
595,AAPL,2015-06-22,127.61,140.371,2015,2015
596,AAPL,2015-06-23,127.03,139.733,2015,2015
597,AAPL,2015-06-24,128.11,140.92100000000002,2015,2015
598,AAPL,2015-06-25,127.5,140.25,2015,2015
599,AAPL,2015-06-26,126.75,139.425,2015,2015
600,AAPL,2015-06-29,124.53,136.983,2015,2015
601,AAPL,2015-06-30,125.425,137.9675,2015,2015
602,AAPL,2015-07-01,126.6,139.26,2015,2015
603,AAPL,2015-07-02,126.44,139.084,2015,2015
604,AAPL,2015-07-06,126.0,138.6,2015,2015
605,AAPL,2015-07-07,125.69,138.259,2015,2015
606,AAPL,2015-07-08,122.57,134.827,2015,2015
607,AAPL,2015-07-09,120.07,132.077,2015,2015
608,AAPL,2015-07-10,123.28,135.608,2015,2015
609,AAPL,2015-07-13,125.66,138.226,2015,2015
610,AAPL,2015-07-14,125.61,138.171,2015,2015
611,AAPL,2015-07-15,126.82,139.50199999999998,2015,2015
612,AAPL,2015-07-16,128.51,141.361,2015,2015
613,AAPL,2015-07-17,129.62,142.582,2015,2015
614,AAPL,2015-07-20,132.07,145.277,2015,2015
615,AAPL,2015-07-21,130.75,143.825,2015,2015
616,AAPL,2015-07-22,125.22,137.742,2015,2015
617,AAPL,2015-07-23,125.16,137.676,2015,2015
618,AAPL,2015-07-24,124.5,136.95,2015,2015
619,AAPL,2015-07-27,122.77,135.047,2015,2015
620,AAPL,2015-07-28,123.38,135.718,2015,2015
621,AAPL,2015-07-29,122.99,135.289,2015,2015
622,AAPL,2015-07-30,122.37,134.607,2015,2015
623,AAPL,2015-07-31,121.3,133.43,2015,2015
624,AAPL,2015-08-03,118.44,130.284,2015,2015
625,AAPL,2015-08-04,114.64,126.104,2015,2015
626,AAPL,2015-08-05,115.4,126.94000000000001,2015,2015
627,AAPL,2015-08-06,115.13,126.643,2015,2015
628,AAPL,2015-08-07,115.52,127.072,2015,2015
629,AAPL,2015-08-10,119.72,131.692,2015,2015
630,AAPL,2015-08-11,113.49,124.839,2015,2015
631,AAPL,2015-08-12,115.24,126.764,2015,2015
632,AAPL,2015-08-13,115.15,126.665,2015,2015
633,AAPL,2015-08-14,115.96,127.556,2015,2015
634,AAPL,2015-08-17,117.16,128.876,2015,2015
635,AAPL,2015-08-18,116.5,128.15,2015,2015
636,AAPL,2015-08-19,115.01,126.51100000000001,2015,2015
637,AAPL,2015-08-20,112.65,123.915,2015,2015
638,AAPL,2015-08-21,105.76,116.33600000000001,2015,2015
639,AAPL,2015-08-24,103.12,113.432,2015,2015
640,AAPL,2015-08-25,103.74,114.11399999999999,2015,2015
641,AAPL,2015-08-26,109.69,120.65899999999999,2015,2015
642,AAPL,2015-08-27,112.92,124.212,2015,2015
643,AAPL,2015-08-28,113.29,124.619,2015,2015
644,AAPL,2015-08-31,112.76,124.036,2015,2015
645,AAPL,2015-09-01,107.72,118.492,2015,2015
646,AAPL,2015-09-02,112.34,123.57400000000001,2015,2015
647,AAPL,2015-09-03,110.37,121.40700000000001,2015,2015
648,AAPL,2015-09-04,109.27,120.197,2015,2015
649,AAPL,2015-09-08,112.31,123.541,2015,2015
650,AAPL,2015-09-09,110.15,121.165,2015,2015
651,AAPL,2015-09-10,112.57,123.827,2015,2015
652,AAPL,2015-09-11,114.21,125.631,2015,2015
653,AAPL,2015-09-14,115.31,126.84100000000001,2015,2015
654,AAPL,2015-09-15,116.28,127.908,2015,2015
655,AAPL,2015-09-16,116.41,128.051,2015,2015
656,AAPL,2015-09-17,113.92,125.312,2015,2015
657,AAPL,2015-09-18,113.45,124.795,2015,2015
658,AAPL,2015-09-21,115.21,126.731,2015,2015
659,AAPL,2015-09-22,113.4,124.74000000000001,2015,2015
660,AAPL,2015-09-23,114.32,125.752,2015,2015
661,AAPL,2015-09-24,115.0,126.5,2015,2015
662,AAPL,2015-09-25,114.71,126.181,2015,2015
663,AAPL,2015-09-28,112.44,123.684,2015,2015
664,AAPL,2015-09-29,109.06,119.96600000000001,2015,2015
665,AAPL,2015-09-30,110.3,121.33,2015,2015
666,AAPL,2015-10-01,109.58,120.538,2015,2015
667,AAPL,2015-10-02,110.38,121.41799999999999,2015,2015
668,AAPL,2015-10-05,110.78,121.858,2015,2015
669,AAPL,2015-10-06,111.31,122.441,2015,2015
670,AAPL,2015-10-07,110.78,121.858,2015,2015
671,AAPL,2015-10-08,109.5,120.45,2015,2015
672,AAPL,2015-10-09,112.12,123.33200000000001,2015,2015
673,AAPL,2015-10-12,111.6,122.75999999999999,2015,2015
674,AAPL,2015-10-13,111.79,122.96900000000001,2015,2015
675,AAPL,2015-10-14,110.21,121.231,2015,2015
676,AAPL,2015-10-15,111.86,123.04599999999999,2015,2015
677,AAPL,2015-10-16,111.04,122.144,2015,2015
678,AAPL,2015-10-19,111.73,122.903,2015,2015
679,AAPL,2015-10-20,113.77,125.14699999999999,2015,2015
680,AAPL,2015-10-21,113.76,125.13600000000001,2015,2015
681,AAPL,2015-10-22,115.5,127.05,2015,2015
682,AAPL,2015-10-23,119.08,130.988,2015,2015
683,AAPL,2015-10-26,115.28,126.808,2015,2015
684,AAPL,2015-10-27,114.55,126.005,2015,2015
685,AAPL,2015-10-28,119.27,131.197,2015,2015
686,AAPL,2015-10-29,120.53,132.583,2015,2015
687,AAPL,2015-10-30,119.5,131.45,2015,2015
688,AAPL,2015-11-02,121.18,133.298,2015,2015
689,AAPL,2015-11-03,122.57,134.827,2015,2015
690,AAPL,2015-11-04,122.0,134.2,2015,2015
691,AAPL,2015-11-05,120.92,133.012,2015,2015
692,AAPL,2015-11-06,121.06,133.166,2015,2015
693,AAPL,2015-11-09,120.57,132.62699999999998,2015,2015
694,AAPL,2015-11-10,116.77,128.447,2015,2015
695,AAPL,2015-11-11,116.11,127.721,2015,2015
696,AAPL,2015-11-12,115.72,127.292,2015,2015
697,AAPL,2015-11-13,112.34,123.57400000000001,2015,2015
698,AAPL,2015-11-16,114.175,125.5925,2015,2015
699,AAPL,2015-11-17,113.69,125.059,2015,2015
700,AAPL,2015-11-18,117.29,129.019,2015,2015
701,AAPL,2015-11-19,118.78,130.65800000000002,2015,2015
702,AAPL,2015-11-20,119.3,131.23,2015,2015
703,AAPL,2015-11-23,117.75,129.525,2015,2015
704,AAPL,2015-11-24,118.88,130.768,2015,2015
705,AAPL,2015-11-25,118.03,129.833,2015,2015
706,AAPL,2015-11-27,117.81,129.591,2015,2015
707,AAPL,2015-11-30,118.3,130.13,2015,2015
708,AAPL,2015-12-01,117.34,129.074,2015,2015
709,AAPL,2015-12-02,116.28,127.908,2015,2015
710,AAPL,2015-12-03,115.2,126.72,2015,2015
711,AAPL,2015-12-04,119.03,130.933,2015,2015
712,AAPL,2015-12-07,118.28,130.108,2015,2015
713,AAPL,2015-12-08,118.23,130.053,2015,2015
714,AAPL,2015-12-09,115.62,127.182,2015,2015
715,AAPL,2015-12-10,116.17,127.787,2015,2015
716,AAPL,2015-12-11,113.18,124.498,2015,2015
717,AAPL,2015-12-14,112.48,123.72800000000001,2015,2015
718,AAPL,2015-12-15,110.49,121.53899999999999,2015,2015
719,AAPL,2015-12-16,111.34,122.474,2015,2015
720,AAPL,2015-12-17,108.98,119.878,2015,2015
721,AAPL,2015-12-18,106.03,116.63300000000001,2015,2015
722,AAPL,2015-12-21,107.33,118.063,2015,2015
723,AAPL,2015-12-22,107.23,117.953,2015,2015
724,AAPL,2015-12-23,108.61,119.471,2015,2015
725,AAPL,2015-12-24,108.03,118.833,2015,2015
726,AAPL,2015-12-28,106.82,117.502,2015,2015
727,AAPL,2015-12-29,108.74,119.61399999999999,2015,2015
728,AAPL,2015-12-30,107.32,118.05199999999999,2015,2015
729,AAPL,2015-12-31,105.26,115.786,2015,2015
730,AAPL,2016-01-04,105.35,115.88499999999999,2016,2016
731,AAPL,2016-01-05,102.71,112.981,2016,2016
732,AAPL,2016-01-06,100.7,110.77000000000001,2016,2016
733,AAPL,2016-01-07,96.45,106.095,2016,2016
734,AAPL,2016-01-08,96.96,106.65599999999999,2016,2016
735,AAPL,2016-01-11,98.53,108.38300000000001,2016,2016
736,AAPL,2016-01-12,99.96,109.95599999999999,2016,2016
737,AAPL,2016-01-13,97.39,107.129,2016,2016
738,AAPL,2016-01-14,99.52,109.472,2016,2016
739,AAPL,2016-01-15,97.13,106.84299999999999,2016,2016
740,AAPL,2016-01-19,96.66,106.326,2016,2016
741,AAPL,2016-01-20,96.79,106.46900000000001,2016,2016
742,AAPL,2016-01-21,96.3,105.92999999999999,2016,2016
743,AAPL,2016-01-22,101.42,111.562,2016,2016
744,AAPL,2016-01-25,99.44,109.384,2016,2016
745,AAPL,2016-01-26,99.99,109.98899999999999,2016,2016
746,AAPL,2016-01-27,93.42,102.762,2016,2016
747,AAPL,2016-01-28,94.09,103.49900000000001,2016,2016
748,AAPL,2016-01-29,97.34,107.07400000000001,2016,2016
749,AAPL,2016-02-01,96.43,106.07300000000001,2016,2016
750,AAPL,2016-02-02,94.48,103.928,2016,2016
751,AAPL,2016-02-03,96.35,105.985,2016,2016
752,AAPL,2016-02-04,96.6,106.25999999999999,2016,2016
753,AAPL,2016-02-05,94.02,103.422,2016,2016
754,AAPL,2016-02-08,95.01,104.51100000000001,2016,2016
755,AAPL,2016-02-09,94.99,104.48899999999999,2016,2016
756,AAPL,2016-02-10,94.27,103.697,2016,2016
757,AAPL,2016-02-11,93.7,103.07000000000001,2016,2016
758,AAPL,2016-02-12,93.99,103.389,2016,2016
759,AAPL,2016-02-16,96.64,106.304,2016,2016
760,AAPL,2016-02-17,98.12,107.932,2016,2016
761,AAPL,2016-02-18,96.26,105.88600000000001,2016,2016
762,AAPL,2016-02-19,96.04,105.644,2016,2016
763,AAPL,2016-02-22,96.88,106.568,2016,2016
764,AAPL,2016-02-23,94.69,104.15899999999999,2016,2016
765,AAPL,2016-02-24,96.1,105.71,2016,2016
766,AAPL,2016-02-25,96.76,106.436,2016,2016
767,AAPL,2016-02-26,96.91,106.601,2016,2016
768,AAPL,2016-02-29,96.69,106.359,2016,2016
769,AAPL,2016-03-01,100.53,110.583,2016,2016
770,AAPL,2016-03-02,100.75,110.825,2016,2016
771,AAPL,2016-03-03,101.5,111.65,2016,2016
772,AAPL,2016-03-04,103.01,113.311,2016,2016
773,AAPL,2016-03-07,101.87,112.057,2016,2016
774,AAPL,2016-03-08,101.03,111.13300000000001,2016,2016
775,AAPL,2016-03-09,101.12,111.232,2016,2016
776,AAPL,2016-03-10,101.17,111.287,2016,2016
777,AAPL,2016-03-11,102.26,112.486,2016,2016
778,AAPL,2016-03-14,102.52,112.77199999999999,2016,2016
779,AAPL,2016-03-15,104.58,115.038,2016,2016
780,AAPL,2016-03-16,105.97,116.56700000000001,2016,2016
781,AAPL,2016-03-17,105.8,116.38,2016,2016
782,AAPL,2016-03-18,105.92,116.512,2016,2016
783,AAPL,2016-03-21,105.91,116.501,2016,2016
784,AAPL,2016-03-22,106.72,117.392,2016,2016
785,AAPL,2016-03-23,106.13,116.743,2016,2016
786,AAPL,2016-03-24,105.67,116.237,2016,2016
787,AAPL,2016-03-28,105.19,115.709,2016,2016
788,AAPL,2016-03-29,107.68,118.44800000000001,2016,2016
789,AAPL,2016-03-30,109.56,120.516,2016,2016
790,AAPL,2016-03-31,108.99,119.889,2016,2016
791,AAPL,2016-04-01,109.99,120.98899999999999,2016,2016
792,AAPL,2016-04-04,111.12,122.232,2016,2016
793,AAPL,2016-04-05,109.81,120.791,2016,2016
794,AAPL,2016-04-06,110.96,122.056,2016,2016
795,AAPL,2016-04-07,108.54,119.394,2016,2016
796,AAPL,2016-04-08,108.66,119.526,2016,2016
797,AAPL,2016-04-11,109.02,119.922,2016,2016
798,AAPL,2016-04-12,110.44,121.484,2016,2016
799,AAPL,2016-04-13,112.04,123.244,2016,2016
800,AAPL,2016-04-14,112.1,123.31,2016,2016
801,AAPL,2016-04-15,109.85,120.835,2016,2016
802,AAPL,2016-04-18,107.48,118.22800000000001,2016,2016
803,AAPL,2016-04-19,106.91,117.601,2016,2016
804,AAPL,2016-04-20,107.13,117.84299999999999,2016,2016
805,AAPL,2016-04-21,105.97,116.56700000000001,2016,2016
806,AAPL,2016-04-22,105.68,116.248,2016,2016
807,AAPL,2016-04-25,105.08,115.588,2016,2016
808,AAPL,2016-04-26,104.35,114.785,2016,2016
809,AAPL,2016-04-27,97.82,107.60199999999999,2016,2016
810,AAPL,2016-04-28,94.83,104.313,2016,2016
811,AAPL,2016-04-29,93.74,103.11399999999999,2016,2016
812,AAPL,2016-05-02,93.64,103.004,2016,2016
813,AAPL,2016-05-03,95.18,104.69800000000001,2016,2016
814,AAPL,2016-05-04,94.19,103.609,2016,2016
815,AAPL,2016-05-05,93.24,102.564,2016,2016
816,AAPL,2016-05-06,92.72,101.992,2016,2016
817,AAPL,2016-05-09,92.79,102.069,2016,2016
818,AAPL,2016-05-10,93.42,102.762,2016,2016
819,AAPL,2016-05-11,92.51,101.76100000000001,2016,2016
820,AAPL,2016-05-12,90.34,99.37400000000001,2016,2016
821,AAPL,2016-05-13,90.52,99.572,2016,2016
822,AAPL,2016-05-16,93.88,103.268,2016,2016
823,AAPL,2016-05-17,93.49,102.839,2016,2016
824,AAPL,2016-05-18,94.56,104.016,2016,2016
825,AAPL,2016-05-19,94.2,103.62,2016,2016
826,AAPL,2016-05-20,95.22,104.742,2016,2016
827,AAPL,2016-05-23,96.43,106.07300000000001,2016,2016
828,AAPL,2016-05-24,97.9,107.69000000000001,2016,2016
829,AAPL,2016-05-25,99.62,109.58200000000001,2016,2016
830,AAPL,2016-05-26,100.41,110.451,2016,2016
831,AAPL,2016-05-27,100.35,110.38499999999999,2016,2016
832,AAPL,2016-05-31,99.86,109.846,2016,2016
833,AAPL,2016-06-01,98.46,108.306,2016,2016
834,AAPL,2016-06-02,97.72,107.492,2016,2016
835,AAPL,2016-06-03,97.92,107.712,2016,2016
836,AAPL,2016-06-06,98.63,108.493,2016,2016
837,AAPL,2016-06-07,99.03,108.933,2016,2016
838,AAPL,2016-06-08,98.94,108.834,2016,2016
839,AAPL,2016-06-09,99.65,109.61500000000001,2016,2016
840,AAPL,2016-06-10,98.83,108.713,2016,2016
841,AAPL,2016-06-13,97.34,107.07400000000001,2016,2016
842,AAPL,2016-06-14,97.46,107.20599999999999,2016,2016
843,AAPL,2016-06-15,97.14,106.854,2016,2016
844,AAPL,2016-06-16,97.55,107.30499999999999,2016,2016
845,AAPL,2016-06-17,95.33,104.863,2016,2016
846,AAPL,2016-06-20,95.1,104.61,2016,2016
847,AAPL,2016-06-21,95.91,105.50099999999999,2016,2016
848,AAPL,2016-06-22,95.55,105.10499999999999,2016,2016
849,AAPL,2016-06-23,96.1,105.71,2016,2016
850,AAPL,2016-06-24,93.4,102.74000000000001,2016,2016
851,AAPL,2016-06-27,92.04,101.244,2016,2016
852,AAPL,2016-06-28,93.59,102.949,2016,2016
853,AAPL,2016-06-29,94.4,103.84,2016,2016
854,AAPL,2016-06-30,95.6,105.16,2016,2016
855,AAPL,2016-07-01,95.89,105.479,2016,2016
856,AAPL,2016-07-05,94.99,104.48899999999999,2016,2016
857,AAPL,2016-07-06,95.53,105.083,2016,2016
858,AAPL,2016-07-07,95.94,105.53399999999999,2016,2016
859,AAPL,2016-07-08,96.68,106.34800000000001,2016,2016
860,AAPL,2016-07-11,96.98,106.678,2016,2016
861,AAPL,2016-07-12,97.42,107.162,2016,2016
862,AAPL,2016-07-13,96.87,106.557,2016,2016
863,AAPL,2016-07-14,98.79,108.66900000000001,2016,2016
864,AAPL,2016-07-15,98.78,108.658,2016,2016
865,AAPL,2016-07-18,99.83,109.813,2016,2016
866,AAPL,2016-07-19,99.87,109.857,2016,2016
867,AAPL,2016-07-20,99.96,109.95599999999999,2016,2016
868,AAPL,2016-07-21,99.43,109.373,2016,2016
869,AAPL,2016-07-22,98.66,108.526,2016,2016
870,AAPL,2016-07-25,97.34,107.07400000000001,2016,2016
871,AAPL,2016-07-26,96.67,106.337,2016,2016
872,AAPL,2016-07-27,102.95,113.245,2016,2016
873,AAPL,2016-07-28,104.34,114.774,2016,2016
874,AAPL,2016-07-29,104.21,114.631,2016,2016
875,AAPL,2016-08-01,106.05,116.655,2016,2016
876,AAPL,2016-08-02,104.48,114.928,2016,2016
877,AAPL,2016-08-03,105.79,116.369,2016,2016
878,AAPL,2016-08-04,105.87,116.45700000000001,2016,2016
879,AAPL,2016-08-05,107.48,118.22800000000001,2016,2016
880,AAPL,2016-08-08,108.37,119.20700000000001,2016,2016
881,AAPL,2016-08-09,108.81,119.691,2016,2016
882,AAPL,2016-08-10,108.0,118.8,2016,2016
883,AAPL,2016-08-11,107.93,118.72300000000001,2016,2016
884,AAPL,2016-08-12,108.18,118.998,2016,2016
885,AAPL,2016-08-15,109.48,120.428,2016,2016
886,AAPL,2016-08-16,109.38,120.318,2016,2016
887,AAPL,2016-08-17,109.22,120.142,2016,2016
888,AAPL,2016-08-18,109.08,119.988,2016,2016
889,AAPL,2016-08-19,109.36,120.29599999999999,2016,2016
890,AAPL,2016-08-22,108.51,119.361,2016,2016
891,AAPL,2016-08-23,108.85,119.735,2016,2016
892,AAPL,2016-08-24,108.03,118.833,2016,2016
893,AAPL,2016-08-25,107.57,118.327,2016,2016
894,AAPL,2016-08-26,106.94,117.634,2016,2016
895,AAPL,2016-08-29,106.82,117.502,2016,2016
896,AAPL,2016-08-30,106.0,116.6,2016,2016
897,AAPL,2016-08-31,106.1,116.71,2016,2016
898,AAPL,2016-09-01,106.73,117.403,2016,2016
899,AAPL,2016-09-02,107.73,118.503,2016,2016
900,AAPL,2016-09-06,107.7,118.47,2016,2016
901,AAPL,2016-09-07,108.36,119.196,2016,2016
902,AAPL,2016-09-08,105.52,116.072,2016,2016
903,AAPL,2016-09-09,103.13,113.443,2016,2016
904,AAPL,2016-09-12,105.44,115.984,2016,2016
905,AAPL,2016-09-13,107.95,118.745,2016,2016
906,AAPL,2016-09-14,111.77,122.947,2016,2016
907,AAPL,2016-09-15,115.57,127.127,2016,2016
908,AAPL,2016-09-16,114.92,126.412,2016,2016
909,AAPL,2016-09-19,113.58,124.938,2016,2016
910,AAPL,2016-09-20,113.57,124.92699999999999,2016,2016
911,AAPL,2016-09-21,113.55,124.905,2016,2016
912,AAPL,2016-09-22,114.62,126.08200000000001,2016,2016
913,AAPL,2016-09-23,112.71,123.981,2016,2016
914,AAPL,2016-09-26,112.88,124.16799999999999,2016,2016
915,AAPL,2016-09-27,113.09,124.399,2016,2016
916,AAPL,2016-09-28,113.95,125.345,2016,2016
917,AAPL,2016-09-29,112.18,123.39800000000001,2016,2016
918,AAPL,2016-09-30,113.05,124.35499999999999,2016,2016
919,AAPL,2016-10-03,112.52,123.77199999999999,2016,2016
920,AAPL,2016-10-04,113.0,124.3,2016,2016
921,AAPL,2016-10-05,113.05,124.35499999999999,2016,2016
922,AAPL,2016-10-06,113.89,125.279,2016,2016
923,AAPL,2016-10-07,114.06,125.46600000000001,2016,2016
924,AAPL,2016-10-10,116.05,127.655,2016,2016
925,AAPL,2016-10-11,116.3,127.92999999999999,2016,2016
926,AAPL,2016-10-12,117.34,129.074,2016,2016
927,AAPL,2016-10-13,116.98,128.678,2016,2016
928,AAPL,2016-10-14,117.63,129.393,2016,2016
929,AAPL,2016-10-17,117.55,129.305,2016,2016
930,AAPL,2016-10-18,117.47,129.21699999999998,2016,2016
931,AAPL,2016-10-19,117.12,128.832,2016,2016
932,AAPL,2016-10-20,117.06,128.766,2016,2016
933,AAPL,2016-10-21,116.6,128.26,2016,2016
934,AAPL,2016-10-24,117.65,129.41500000000002,2016,2016
935,AAPL,2016-10-25,118.25,130.075,2016,2016
936,AAPL,2016-10-26,115.59,127.149,2016,2016
937,AAPL,2016-10-27,114.48,125.928,2016,2016
